route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
1130,c_4299_b_4263_d_64,t_197721_b_4263_tn_1,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_9,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_8,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_7,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_6,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_5,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_4,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_3,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_2,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_4263_d_64,t_197720_b_4263_tn_1,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_9,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_1,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_2,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_3,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_4,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_5,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_6,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_7,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_8,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197720_b_none_tn_9,,Grove Park Inn,0,12188,p_176585,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_1,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_10,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_2,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_3,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_4,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_5,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_6,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_7,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1130,c_4299_b_none_d_64,t_197721_b_none_tn_8,,Klondyke Pl. cul-de-sac,0,12188,p_176586,,,,,,,,,,
1131,c_4299_b_4263_d_31,t_179890_b_4263_tn_0,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_31,t_179872_b_4263_tn_0,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179943_b_4263_tn_2,,Elkwood Ave./ Merrimon Ave.,0,1362,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179943_b_4263_tn_1,,Elkwood Ave./ Merrimon Ave.,0,1362,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179943_b_4263_tn_4,,Elkwood Ave./ Merrimon Ave.,0,1362,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179943_b_4263_tn_3,,Elkwood Ave./ Merrimon Ave.,0,1362,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179934_b_4263_tn_2,,ART Station,1,1362,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179934_b_4263_tn_1,,ART Station,1,1362,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179934_b_4263_tn_3,,ART Station,1,1362,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_48,t_179934_b_4263_tn_4,,ART Station,1,1362,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_6,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_9,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_1,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_7,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_8,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_10,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_11,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_12,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_13,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_14,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_2,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_3,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_4,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179898_b_4263_tn_5,,Elkwood Ave./ Merrimon Ave.,0,1358,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_4,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_1,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_10,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_11,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_12,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_13,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_14,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_2,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_3,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_5,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_6,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_7,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_8,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_63,t_179932_b_4263_tn_9,,ART Station,1,1358,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_5,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_7,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_6,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_9,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_3,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_2,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_10,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_1,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_8,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179942_b_4263_tn_4,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_7,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_6,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_5,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_2,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_3,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_4,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_10,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_1,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_9,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_4263_d_64,t_179933_b_4263_tn_8,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_7,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_8,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_9,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_6,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_5,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_4,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_3,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_2,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_10,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179942_b_none_tn_1,,Elkwood Ave./ Merrimon Ave.,0,1361,p_2963,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_9,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_8,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_7,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_6,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_5,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_3,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_2,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_4,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_1,,ART Station,1,1361,p_2968,,,,,,,,,,
1131,c_4299_b_none_d_64,t_179933_b_none_tn_10,,ART Station,1,1361,p_2968,,,,,,,,,,
1132,c_4299_b_4263_d_31,t_179869_b_4263_tn_0,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_31,t_179884_b_4263_tn_0,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_1,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_9,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_8,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_7,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_6,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_5,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_4,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_3,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_2,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_11,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179919_b_4263_tn_10,,Valley Rd./Golden Living Center,0,1363,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_2,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_1,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_10,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_11,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_9,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_8,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_7,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_6,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_5,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_4,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_63,t_179953_b_4263_tn_3,,ART Station,1,1363,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_2,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_10,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_1,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_9,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_8,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_7,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_6,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_5,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_4,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188717_b_4263_tn_3,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_2,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_1,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_10,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_3,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_4,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_5,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_6,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_7,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_8,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_4263_d_64,t_188718_b_4263_tn_9,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_4,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_9,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_8,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_7,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_6,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_5,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_1,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_10,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_2,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188717_b_none_tn_3,,Valley Rd./Golden Living Center,0,12189,p_2964,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_8,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_4,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_5,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_6,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_7,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_9,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_1,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_10,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_2,,ART Station,1,12189,p_2970,,,,,,,,,,
1132,c_4299_b_none_d_64,t_188718_b_none_tn_3,,ART Station,1,12189,p_2970,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179868_b_4263_tn_0,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179892_b_4263_tn_1,,Hillcrest Atkinson St./Bld. #1,0,1402,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179892_b_4263_tn_2,,Hillcrest Atkinson St./Bld. #1,0,1402,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179892_b_4263_tn_3,,Hillcrest Atkinson St./Bld. #1,0,1402,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179892_b_4263_tn_4,,Hillcrest Atkinson St./Bld. #1,0,1402,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179894_b_4263_tn_1,,ART Station,1,1402,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179894_b_4263_tn_2,,ART Station,1,1402,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179894_b_4263_tn_3,,ART Station,1,1402,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179894_b_4263_tn_4,,ART Station,1,1402,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_31,t_179958_b_4263_tn_0,,ART Station,1,1388,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179981_b_4263_tn_4,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179981_b_4263_tn_1,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179981_b_4263_tn_2,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179981_b_4263_tn_3,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179982_b_4263_tn_1,,ART Station,1,1388,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179982_b_4263_tn_2,,ART Station,1,1388,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179982_b_4263_tn_3,,ART Station,1,1388,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_32,t_179982_b_4263_tn_4,,ART Station,1,1388,p_2971,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_11,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_9,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_8,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_7,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_6,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_5,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_4,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_3,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_12,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_2,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_3,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_4,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_6,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_9,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_8,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_5,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_7,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_2,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_1,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_10,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_11,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179895_b_4263_tn_12,,Hillcrest Atkinson St./Bld. #1,0,1388,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_1,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
1133,c_4299_b_4263_d_63,t_179917_b_4263_tn_10,,Hillcrest Atkinson St./Bld. #1,0,1390,p_2962,,,,,,,,,,
